,date,ndate,instrument,sname,hymc,forecast,forecasttype,increasel,increaset,zfpx,changereasondscrpt,forecastcontent
265,2020-03-31,2020-04-09,300555.SZA,路通视信,通讯行业,reduction,首亏,-530.0,-500.0,-515.0,"1、因新冠肺炎疫情蔓延,对公司原材料供应配套、物流运输等均造成较大影响,由于订单交货期延后,一季度设备类产品出货量较上年同期下降幅度较大,导致营业收入、净利润同比下降。2、公司一季度设备类产品订单额较上年同期有小幅增长,由于受新冠肺炎疫情影响,产能未得以充分发挥;目前,疫情影响正在逐步消除,供货逐渐恢复正常,公司总体经营环境和态势保持稳定,经营计划有序展开。3、报告期内,预计非经常性损益对净利润的影响金额约为96.39万元。","预计2020年1-3月归属于上市公司股东的净利润亏损:603.72万元至649万元,同比上年下降:500%至530%。"
266,2020-03-31,2020-04-09,300315.SZA,掌趣科技,电子信息,reduction,预减,-57.16,-30.39,-43.775,"报告期内,公司业绩变动的主要原因为:受资本市场波动及个别投资在上年末进入清算期的影响,公司所持金融资产的公允价值变动收益及分红收益较上年同期下降较大。此外,《一拳超人:最强之男》海外市场表现出色,但产品导入期推广成本较大,对业绩贡献有限,其他自研重点游戏产品上线时间全部延迟,该等产品陆续上线后,业绩将逐步得以体现。2020年第一季度公司非经常性损益对净利润的贡献金额预计为300万元-800万元之间,主要系划分为以公允价值计量且其变动计入当期损益的金融资产的公允价值变动所致。","预计2020年1-3月归属于上市公司股东的净利润盈利:8,000万元至13,000万元,同比上年下降:30.39%至57.16%。"
267,2020-03-31,2020-04-09,300309.SZA,吉艾科技,多元金融,reduction,首亏,-251.33,-244.61,-247.97,"公司2020年度一季度业绩较上年同期相比变动的主要原因:报告期内受疫情影响,AMC板块的项目处置进度持续延期,底层资产的变现能力和变现速度受限,营业收入较上年同期大幅减少。公司后续将密切关注疫情进展情况并积极应对,降低疫情对公司经营情况的影响。","预计2020年1-3月归属于上市公司股东的净利润亏损:10,755.81万元至11,255.81万元。"
268,2020-03-31,2020-04-09,300300.SZA,汉鼎宇佑,软件服务,reduction,首亏,-141.79,-138.48,-140.135,"本报告期内,公司业绩亏损的主要原因是:1、受新冠肺炎疫情的影响,公司主营业务各板块营业收入均出现不同程度的下降,从而导致公司业绩下滑。2、公司按权益法核算的参股公司业绩亏损,对公司的盈利产生负面影响。3、2020年第一季度公司非经常性损益对公司归属于上市公司股东的净利润的影响金额约为-1,970万元,主要为以公允价值计量且其变动计入当期损益的金融资产的公允价值变动损失。","预计2020年1-3月归属于上市公司股东的净利润亏损:5,800万元至6,300万元。"
269,2020-03-31,2020-04-09,300302.SZA,同有科技,软件服务,reduction,增亏,-98.2,-27.42,-62.81,"报告期内,公司继续围绕“闪存、云计算、自主可控”三大产业方向,积极落实“从芯到系统”的存储全产业链布局,聚焦信创市场。但受新型冠状病毒肺炎疫情蔓延影响,公司及下游客户复工延缓,公司已有项目的推动实施、新项目的拓展均相应推迟,由此导致第一季度毛利减少。报告期内,公司坚持“应用定义存储,全链智能融合”的技术发展理念,继续加大研发投入,对已有的产品线进行优化、升级,同时开展多控存储及基于NVMe的全闪存阵列的研发,并实现存储产品系列由集中式向分布式扩展。此外,因支付融资费用,导致本期财务费用增加约500万元。随着国内疫情的逐步好转,公司及上下游企业生产经营逐渐恢复正常。另外,中央系列重要会议提出要大力发展大数据中心等新基建建设,公司作为专业的大数据基础架构提供商迎来良好机遇。公司将继续紧跟国家信息安全、军民融合政策导向,内生外延,立足党政、特殊行业自主可控市场,拓展国计民生重点行业,巩固公司主营业务增长空间,进一步增强公司核心竞争力。","预计2020年1-3月归属于上市公司股东的净利润亏损:900万元至1,400万元。"
270,2020-03-31,2020-04-09,300297.SZA,蓝盾股份,软件服务,reduction,首亏,-159.83,-152.35,-156.09,"1、受新冠肺炎疫情影响,政府及客户单位延期复工复产,采购节奏放缓,公司原有订单推后、项目实施人员进场受限、在手订单实施及验收延迟,导致公司营业收入较去年同期下降。2、公司全资子公司中经汇通电子商务有限公司及汇通宝支付有限责任公司由于业务开展受限,导致本季度业绩未达预期。3、报告期内,非经常性损益对公司净利润的影响金额约为10,000.00万元~11,000.00万元,主要系公司出售全资子公司广东和诚科技孵化器有限公司100%股权所致。","预计2020年1-3月归属于上市公司股东的净利润亏损:3,500万元至4,000万元。"
271,2020-03-31,2020-04-09,300278.SZA,华昌达,机械行业,reduction,增亏,-58.38,-34.01,-46.195,"1、报告期内,公司及下属主要子公司均受到新冠疫情影响,主要客户单位复工时间均有延迟,严重影响公司项目正常实施,进而影响项目完工进度,影响销售收入实现及回款,经营业绩不及预期,预计2020年第一季度亏损金额较上年同期增加。2、报告期内,公司完成了“17华昌01”债券置换,整体有息负债规模保持不变,财务费用仍旧处于较高水平。3、报告期内,预计公司非经常性损益对净利润的影响金额约为600-700万元,主要为继续计提诉讼相关的预计负债。","预计2020年1-3月归属于上市公司股东的净利润亏损:5,500万元至6,500万元。"
272,2020-03-31,2020-04-09,300812.SZA,易天股份,专用设备,unknown,续盈,-15.0,15.0,0.0,"1、报告期内,因受新型冠状病毒肺炎疫情影响,公司及上下游产业链复工延迟,对公司生产经营造成一定影响,公司主营业务收入较去年同期有所下降。公司在复工复产后,做好疫情防控的同时,积极开展各项工作部署,努力应对疫情带来的不利影响,确保公司生产经营的稳定,归属于上市公司股东的净利润较去年同期基本持平。2、报告期内计入当期损益的非经常性损益对净利润的影响约为147.98万元。","预计2020年1-3月归属于上市公司股东的净利润盈利:427.43万元至578.29万元,同比上年变动:-15%至15%。"
273,2020-03-31,2020-04-09,300402.SZA,宝色股份,专用设备,reduction,预减,-63.49,-39.15,-51.32,"报告期内,公司合同订单充足,任务量饱满。新冠疫情发生后,公司克服困难积极应对,在做好疫情防控工作的基础上,扎实推进复工复产,全力确保产品交付,但营业收入仍然受到一定影响。报告期内,预计非经常性损益对净利润的影响金额约为136万元,上年同期非经常性损益对净利润的影响金额为54.86万元。","预计2020年1-3月归属于上市公司股东的净利润盈利:150万元至250万元,同比上年下降:39.15%至63.49%。"
274,2020-03-31,2020-04-09,300467.SZA,迅游科技,软件服务,reduction,预减,-72.4,-65.5,-68.95,"报告期内,公司移动端游戏加速业务同比保持较快增长;但受中美贸易摩擦,产业链生态环境变化,及欧洲广告隐私政策的持续影响,海外移动广告业务相比去年同期大幅下降;受疫情影响,公司部分项目开拓及实施有所延迟。","预计2020年1-3月归属于上市公司股东的净利润盈利:2,000万元至2,500万元,同比上年下降:65.5%至72.4%。"
275,2020-03-31,2020-04-09,300405.SZA,科隆股份,化工行业,reduction,首亏,-287.09,-224.73,-255.91,"1、报告期内,受新冠肺炎疫情影响,公司严格执行政府相继出台的关于疫情防控的相关政策。公司大部分下游客户以及部分工程项目延迟复工、下游需求萎缩、物流受阻等原因,导致公司主营业务收入减少,归属于上市公司股东的净利润亏损。2、报告期内,预计公司的非经常性损益金额约为-162万元。","预计2020年1-3月归属于上市公司股东的净利润亏损:1,000万元至1,500万元。"
276,2020-03-31,2020-04-09,300417.SZA,南华仪器,仪器仪表,reduction,略减,-17.49,-3.74,-10.615,"1、经初步测算,净利润较去年同期出现小幅度下滑,主要是受到新型冠状病毒肺炎疫情影响,复工时间延迟,从而导致公司第一季度主营业务收入减少。当前公司生产经营已逐步恢复正常,后续公司将在做好疫情防控的前提下,积极采取多种措施,降低疫情对公司生产经营的影响。2、本期非经常性损益对净利润的影响金额预计为-10万元,上年同期非经常性损益对净利润的影响金额为0.09万元。","预计2020年1-3月归属于上市公司股东的净利润盈利:1,200万元至1,400万元,同比上年下降:3.74%至17.49%。"
277,2020-03-31,2020-04-09,300438.SZA,鹏辉能源,电子元件,reduction,预减,-59.0,-43.0,-51.0,"1、2020年一季度业绩与上年同期相比下降的主要原因是受新冠肺炎疫情影响,公司复工延迟,产线产能恢复延缓,耽误了生产,导致产品交货推迟,营业收入有一定的下降。另外,报告期内公司还要承担相当规模的固定费用,疫情发生以来,公司未裁员,未降薪,承担了应有的社会责任,同时也为公司的后续发展储备了力量。2、报告期内收到驻马店市驿城区人民政府拨付的鹏辉电池产业园项目奖励资金1850.9535万元。","预计2020年1-3月归属于上市公司股东的净利润盈利:1,850万元至2,600万元,同比上年下降:43%至59%。"
278,2020-03-31,2020-04-09,300337.SZA,银邦股份,材料行业,unknown,减亏,45.68,60.77,53.225,"报告期内公司经营业绩同比变化的主要原因如下:1、虽受疫情影响一季度收入未达预期,但依然同比有所增长;2、公司积极调整业务结构,控制生产成本,毛利率同比有较大上升。报告期内,公司预计非经常性损益对净利润的影响金额约-45万元,去年同期为1,330万元。","预计2020年1-3月归属于上市公司股东的净利润亏损:1,300万元至1,800万元。"
279,2020-03-31,2020-04-09,300348.SZA,长亮科技,软件服务,reduction,预减,-87.49,-57.49,-72.49,"报告期内公司经营业绩较上年同期有所下降,主要是受新型冠状病毒引发的肺炎疫情影响,公司和客户均出现不同程度的延期复工,项目招投标、项目实施等均有所延后导致归属于上市公司股东的净利润较去年同期下降。目前公司复工比例已达正常水平,公司运营正常,后续将继续做好疫情防控工作,积极推进项目实施进度,尽量减少疫情带来的影响。报告期内非经常性损益对当期净利润的影响金额预计为95万元。","预计2020年1-3月归属于上市公司股东的净利润盈利:83.37万元至283.26万元,同比上年下降:57.49%至87.49%。"
